AVG,Seconds,Milliseconds
06:42:32,0.0001068,
06:42:34,0.0000577,
06:42:36,0.0001033,
06:42:38,0.0000886,
06:42:40,0.0000564,
06:42:42,0.0000946,
06:42:44,0.0000872,
06:42:46,0.0000917,
06:42:48,0.0001191,
06:42:50,0.0001043,
06:42:52,0.0000715,
06:42:54,0.0001001,
06:42:56,0.0000947,
06:42:58,0.0001077,
06:43:00,0.0001276,
06:43:02,0.0001089,
06:43:04,0.0000877,
06:43:06,0.0000683,
06:43:08,0.0000904,
06:43:10,0.0001139,
06:43:12,0.0000978,
06:43:14,0.0001015,
06:43:16,0.0000922,
06:43:18,0.0000928,
06:43:20,0.0001294,
06:43:22,0.0001534,
06:43:24,0.0001085,
06:43:26,0.0000995,
06:43:28,0.0000948,
06:43:30,0.0000566,
06:43:32,0.0000993,
06:43:34,0.0000939,
06:43:36,0.0000589,
06:43:38,0.0000483,
06:43:40,0.0000625,
06:43:42,0.0000768,
06:43:44,0.0000263,
06:43:46,0.0000566,
06:43:48,0.0000622,
06:43:50,0.0000386,
06:43:52,0.0000223,
06:43:54,0.0000661,
06:43:56,0.0000499,
06:43:58,0.0000387,
06:44:00,0.0000185,
06:44:02,0.0000370,
06:44:04,0.0000767,
06:44:06,0.0000410,
06:44:08,0.0000156,
06:44:10,0.0000093,
06:44:12,0.0000416,
06:44:14,0.0000459,
06:44:16,0.0000180,
06:44:18,0.0000263,
06:44:21,0.0000468,
06:44:23,0.0000286,
06:44:25,0.0000347,
06:44:27,0.0000157,
06:44:29,0.0000304,
06:44:31,0.0000234,
06:44:33,0.0000375,
06:44:35,0.0000150,
06:44:37,0.0000328,
06:44:39,0.0000155,
06:44:41,0.0000471,
06:44:43,0.0000104,
06:44:45,0.0026100,
06:44:47,0.0000692,
06:44:49,0.0000725,
06:44:51,0.0000679,
06:44:53,0.0000031,
06:44:55,-0.0000105,
06:44:57,0.0000154,
06:44:59,-0.0000114,
06:45:01,0.0000117,
06:45:03,-0.0000016,
06:45:05,0.0000883,
06:45:07,0.0000183,
06:45:09,-0.0000090,
06:45:11,-0.0000094,
06:45:13,0.0000213,
06:45:15,0.0000083,
06:45:17,0.0000121,
06:45:19,0.0000248,
06:45:21,-0.0000402,
06:45:23,0.0000455,
06:45:25,0.0000241,
06:45:27,0.0000139,
06:45:29,0.0000244,
06:45:31,0.0000200,
06:45:33,0.0000284,
06:45:35,0.0000183,
06:45:37,0.0000462,
06:45:39,0.0000511,
06:45:41,0.0000423,
06:45:43,0.0000310,
06:45:45,0.0000361,
06:45:47,-0.0000113,
06:45:49,0.0000106,
06:45:51,0.0000041,
06:45:53,0.0000263,
06:45:55,0.0000217,
06:45:57,0.0000221,
06:45:59,0.0000544,
06:46:01,0.0000780,
06:46:03,0.0000260,
06:46:05,0.0000516,
06:46:07,0.0000460,
06:46:09,0.0000295,
06:46:11,0.0000271,
06:46:13,0.0000314,
06:46:15,0.0000053,
06:46:17,0.0000383,
06:46:19,0.0000436,
06:46:21,0.0000494,
06:46:23,0.0000427,
06:46:25,0.0000396,
06:46:27,0.0000431,
06:46:30,0.0000286,
06:46:32,0.0000410,
06:46:34,0.0000422,
06:46:36,0.0000415,
06:46:38,0.0000289,
06:46:40,0.0000326,
06:46:42,0.0000300,
06:46:44,0.0000438,
06:46:46,0.0000284,
06:46:48,0.0000321,
06:46:50,0.0000877,
06:46:52,0.0000598,
06:46:54,0.0000460,
06:46:56,0.0000407,
06:46:58,0.0000360,
06:47:00,0.0000062,
06:47:02,0.0000560,
06:47:04,0.0000532,
06:47:06,0.0000315,
06:47:08,0.0000581,
06:47:10,0.0000896,
06:47:12,0.0000578,
06:47:14,0.0000760,
06:47:16,0.0000407,
06:47:18,0.0000628,
06:47:20,0.0000315,
06:47:22,0.0000574,
06:47:24,0.0001174,
06:47:26,0.0000411,
06:47:28,0.0000736,
06:47:30,0.0000585,
06:47:32,0.0000490,
06:47:34,0.0000909,
06:47:36,0.0000562,
06:47:38,0.0000601,
06:47:40,0.0000679,
06:47:42,0.0000527,
06:47:44,0.0000498,
06:47:46,0.0000442,
06:47:48,0.0000467,
06:47:50,0.0000456,
06:47:52,0.0000514,
06:47:54,-0.0000206,
06:47:56,0.0000592,
06:47:58,0.0000298,
06:48:00,0.0000371,
06:48:02,0.0000617,
06:48:04,0.0000202,
06:48:06,0.0000412,
06:48:08,0.0000394,
06:48:10,0.0001856,
06:48:12,0.0000204,
06:48:14,-0.0000486,
06:48:16,-0.0000337,
06:48:18,-0.0000244,
06:48:20,-0.0000038,
06:48:22,-0.0000447,
06:48:24,-0.0000096,
06:48:26,-0.0001169,
06:48:28,-0.0000522,
06:48:30,-0.0000173,
06:48:32,-0.0000247,
06:48:34,-0.0000463,
06:48:37,-0.0000565,
06:48:39,-0.0000245,
06:48:41,-0.0000523,
06:48:43,-0.0000626,
06:48:45,-0.0000087,
06:48:47,-0.0000549,
06:48:49,-0.0000039,
06:48:51,0.0000076,
06:48:53,-0.0000650,
06:48:55,-0.0000883,
06:48:57,-0.0000412,
06:48:59,-0.0000569,
06:49:01,-0.0000222,
06:49:03,-0.0000453,
06:49:05,-0.0000492,
06:49:07,-0.0000526,
06:49:09,-0.0000200,
06:49:11,-0.0000339,
06:49:13,-0.0000555,
06:49:15,-0.0000390,
06:49:17,-0.0000440,
06:49:19,-0.0000354,
06:49:21,-0.0000477,
06:49:23,-0.0000256,
06:49:25,-0.0000643,
06:49:27,-0.0000546,
06:49:29,-0.0000302,
06:49:31,-0.0000772,
06:49:33,-0.0000202,
06:49:35,-0.0000605,
06:49:37,-0.0000693,
06:49:39,-0.0000341,
06:49:41,-0.0000778,
06:49:43,-0.0000521,
06:49:45,-0.0000501,
06:49:47,0.0013635,
06:49:49,-0.0000080,
06:49:51,-0.0000630,
06:49:53,-0.0000586,
06:49:55,-0.0000409,
06:49:57,-0.0000480,
06:49:59,-0.0000298,
06:50:01,-0.0008170,
06:50:03,-0.0000436,
06:50:05,-0.0000111,
06:50:07,-0.0000406,
06:50:09,-0.0000257,
06:50:11,-0.0000655,
06:50:13,-0.0000088,
06:50:15,-0.0000155,
06:50:17,-0.0000275,
06:50:19,-0.0001419,
06:50:21,0.0000078,
06:50:23,-0.0000437,
06:50:25,-0.0000759,
06:50:27,-0.0000327,
06:50:29,0.0000127,
06:50:31,-0.0000422,
06:50:33,0.0000406,
06:50:35,-0.0000182,
06:50:37,-0.0000619,
06:50:39,-0.0000007,
06:50:41,-0.0000632,
06:50:43,-0.0000051,
06:50:46,-0.0000452,
06:50:48,-0.0000552,
06:50:50,0.0000494,
06:50:52,-0.0000148,
06:50:54,-0.0000165,
06:50:56,0.0000026,
06:50:58,-0.0000045,
06:51:00,0.0000218,
06:51:02,0.0000167,
06:51:04,0.0000003,
06:51:06,-0.0000164,
06:51:08,-0.0000425,
06:51:10,0.0000121,
06:51:12,-0.0000587,
06:51:14,0.0000182,
06:51:16,-0.0000191,
06:51:18,-0.0000152,
06:51:20,-0.0000081,
06:51:22,-0.0000322,
06:51:24,-0.0000145,
06:51:26,-0.0000284,
06:51:28,-0.0000347,
06:51:30,-0.0000182,
06:51:32,-0.0000306,
06:51:34,-0.0000123,
06:51:36,-0.0000372,
06:51:38,-0.0000444,
06:51:40,-0.0000315,
06:51:42,-0.0000269,
06:51:44,0.0000197,
06:51:46,0.0000248,
06:51:48,0.0000059,
06:51:50,-0.0000378,
06:51:52,-0.0053913,
06:51:54,-0.0000087,
06:51:56,-0.0000348,
06:51:58,0.0000036,
06:52:00,-0.0000607,
06:52:02,-0.0000078,
06:52:04,-0.0000850,
06:52:06,0.0000017,
06:52:08,0.0000037,
06:52:10,0.0000191,
06:52:12,-0.0000008,
06:52:14,0.0000090,
06:52:16,0.0000090,
06:52:18,0.0000149,
06:52:20,-0.0000239,
06:52:22,-0.0000505,
06:52:24,0.0000111,
06:52:26,-0.0000309,
06:52:28,-0.0000070,
06:52:30,0.0021222,
06:52:32,-0.0000342,
06:52:34,0.0000050,
06:52:36,0.0000521,
06:52:38,-0.0000216,
06:52:40,0.0000458,
06:52:42,0.0000207,
06:52:44,0.0000049,
06:52:46,0.0000596,
06:52:48,0.0001528,
06:52:50,0.0000592,
06:52:52,0.0000824,
06:52:55,0.0000257,
06:52:57,-0.0000265,
06:52:59,0.0000450,
06:53:01,0.0000456,
06:53:03,0.0000356,
06:53:05,0.0000497,
06:53:07,0.0000630,
06:53:09,0.0000288,
06:53:11,0.0000516,
06:53:13,0.0000559,
06:53:15,0.0000331,
06:53:17,0.0000571,
06:53:19,0.0000555,
06:53:21,0.0000558,
06:53:23,0.0000694,
06:53:25,0.0000628,
06:53:27,0.0000537,
06:53:29,0.0000621,
06:53:31,0.0000946,
06:53:33,0.0000608,
06:53:35,0.0000614,
06:53:37,0.0000336,
06:53:39,0.0000626,
06:53:41,0.0000626,
06:53:43,-0.0009966,
06:53:45,0.0000603,
06:53:47,0.0000581,
06:53:49,0.0000491,
06:53:51,0.0000849,
06:53:53,0.0000879,
06:53:55,0.0000537,
06:53:57,0.0000717,
06:53:59,0.0000759,
06:54:01,0.0000732,
06:54:03,0.0000740,
06:54:05,0.0000662,
06:54:07,0.0000425,
06:54:09,0.0000845,
06:54:11,0.0000680,
06:54:13,0.0000684,
06:54:15,-0.0000045,
06:54:17,0.0000525,
06:54:19,0.0001244,
06:54:21,0.0000338,
06:54:23,0.0000455,
06:54:25,0.0000936,
06:54:27,0.0000523,
06:54:29,0.0000453,
06:54:31,0.0000663,
06:54:33,0.0000404,
06:54:35,0.0000614,
06:54:37,0.0000507,
06:54:39,0.0000499,
06:54:41,0.0000555,
06:54:43,0.0000400,
06:54:45,0.0000635,
06:54:47,0.0000406,
06:54:49,0.0000679,
06:54:51,0.0000121,
06:54:53,0.0000999,
06:54:55,0.0000645,
06:54:57,0.0000265,
06:54:59,0.0000653,
06:55:01,0.0000751,
06:55:04,0.0000355,
06:55:06,0.0000560,
06:55:08,0.0000522,
06:55:10,0.0050639,
06:55:12,0.0000467,
06:55:14,0.0000326,
06:55:16,0.0000631,
06:55:18,0.0000412,
06:55:20,0.0000451,
06:55:22,0.0000588,
06:55:24,0.0000320,
06:55:26,0.0000561,
06:55:28,0.0000264,
06:55:30,0.0000719,
06:55:32,0.0000437,
06:55:34,0.0000611,
06:55:36,0.0000442,
06:55:38,0.0000142,
06:55:40,0.0000435,
06:55:42,0.0000670,
06:55:44,0.0000677,
06:55:46,0.0000660,
06:55:48,0.0000822,
06:55:50,0.0000692,
06:55:52,0.0000206,
06:55:54,0.0000646,
06:55:56,0.0000668,
06:55:58,0.0000084,
06:56:00,0.0000855,
06:56:02,0.0000246,
06:56:04,0.0000305,
06:56:06,0.0000539,
06:56:08,0.0000094,
06:56:10,0.0000708,
06:56:12,0.0000700,
06:56:14,0.0001549,
06:56:16,0.0000138,
06:56:18,0.0000541,
06:56:20,0.0000958,
06:56:22,0.0000364,
06:56:24,0.0000512,
06:56:26,0.0000037,
06:56:28,0.0000443,
06:56:30,0.0000547,
06:56:32,0.0000456,
06:56:34,0.0000535,
06:56:36,0.0000315,
06:56:38,0.0000317,
06:56:40,0.0000153,
06:56:42,0.0000429,
06:56:44,0.0000392,
06:56:46,0.0000528,
06:56:48,0.0000915,
06:56:50,0.0000582,
06:56:52,0.0000957,
06:56:54,0.0000528,
06:56:56,0.0000575,
06:56:58,0.0000477,
06:57:00,0.0000863,
06:57:02,0.0000463,
06:57:04,0.0000772,
06:57:06,0.0000596,
06:57:08,0.0000667,
06:57:10,0.0000965,
06:57:13,0.0001875,
06:57:15,0.0000512,
06:57:17,0.0000988,
06:57:19,0.0000597,
06:57:21,0.0000499,
06:57:23,0.0000375,
06:57:25,0.0000715,
06:57:27,0.0000910,
06:57:29,0.0000573,
06:57:31,0.0000475,
06:57:33,0.0000436,
06:57:35,0.0000425,
06:57:37,0.0000482,
06:57:39,0.0000512,
06:57:41,0.0000749,
06:57:43,0.0001037,
06:57:45,0.0000946,
06:57:47,0.0001063,
06:57:49,0.0001184,
06:57:51,0.0000573,
06:57:53,0.0000962,
06:57:55,0.0000651,
06:57:57,0.0000633,
06:57:59,0.0000380,
06:58:01,0.0000817,
06:58:03,0.0000525,
06:58:05,0.0001665,
06:58:07,0.0000942,
06:58:09,0.0000701,
06:58:11,0.0002704,
06:58:13,0.0000732,
06:58:15,0.0000642,
06:58:17,0.0000667,
06:58:19,0.0000727,
06:58:21,0.0000624,
06:58:23,0.0000887,
06:58:25,0.0000385,
06:58:27,0.0000675,
06:58:29,0.0000612,
06:58:31,0.0000479,
06:58:33,0.0000587,
06:58:35,0.0000930,
06:58:37,0.0001058,
06:58:39,0.0001436,
06:58:41,0.0000890,
06:58:43,0.0000865,
06:58:45,0.0001325,
06:58:47,0.0001007,
06:58:49,0.0000744,
06:58:51,0.0000716,
06:58:53,0.0000972,
06:58:55,0.0001122,
06:58:57,0.0001544,
06:58:59,0.0001272,
06:59:01,0.0000761,
06:59:03,0.0000818,
06:59:05,0.0000870,
06:59:07,0.0001026,
06:59:09,0.0000685,
06:59:11,0.0000808,
06:59:13,0.0000855,
06:59:15,0.0000538,
06:59:17,0.0000876,
06:59:19,0.0000817,
06:59:22,0.0000866,
06:59:24,0.0000957,
06:59:26,0.0000737,
06:59:28,0.0001256,
06:59:30,0.0000710,
06:59:32,0.0000891,
06:59:34,0.0000845,
06:59:36,0.0000970,
06:59:38,0.0001130,
06:59:40,0.0000533,
06:59:42,0.0000644,
06:59:44,0.0000853,
06:59:46,0.0000699,
06:59:48,0.0000831,
06:59:50,0.0000685,
06:59:52,0.0001052,
06:59:54,0.0001045,
06:59:56,0.0000716,
06:59:58,0.0000514,
07:00:00,0.0000877,
07:00:02,0.0000756,
07:00:04,0.0000924,
07:00:06,0.0000977,
07:00:08,0.0000848,
07:00:10,0.0000933,
07:00:12,0.0000587,
07:00:14,0.0001132,
07:00:16,0.0001023,
07:00:18,0.0001146,
07:00:20,0.0000937,
07:00:22,0.0001083,
07:00:24,0.0001246,
07:00:26,0.0001482,
07:00:28,0.0001144,
07:00:30,0.0001376,
07:00:32,0.0002723,
07:00:34,0.0001326,
07:00:36,0.0001207,
07:00:38,0.0001299,
07:00:40,0.0001405,
07:00:42,0.0001942,
07:00:44,0.0001643,
07:00:46,0.0001732,
07:00:48,0.0001423,
07:00:50,0.0002328,
07:00:52,0.0001491,
07:00:54,0.0001693,
07:00:56,0.0001846,
07:00:58,0.0001761,
07:01:00,0.0002144,
07:01:02,0.0002244,
07:01:04,0.0014363,
07:01:06,0.0002309,
07:01:08,0.0002443,
07:01:10,0.0002293,
07:01:12,0.0002167,
07:01:14,0.0002024,
07:01:16,0.0002259,
07:01:18,0.0002165,
07:01:20,0.0002231,
07:01:22,0.0002281,
07:01:24,0.0002087,
07:01:26,0.0002398,
07:01:28,0.0002350,
07:01:31,0.0002570,
07:01:33,0.0002491,
07:01:35,0.0002396,
07:01:37,0.0002616,
07:01:39,0.0002380,
07:01:41,0.0002536,
07:01:43,0.0002678,
07:01:45,0.0002839,
07:01:47,0.0002498,
07:01:49,0.0002503,
07:01:51,0.0002763,
07:01:53,0.0003022,
07:01:55,0.0002843,
07:01:57,0.0002922,
07:01:59,0.0002749,
07:02:01,0.0002954,
07:02:03,0.0002850,
07:02:05,0.0002896,
07:02:07,0.0002900,
07:02:09,0.0002913,
07:02:11,0.0003400,
07:02:13,0.0002735,
07:02:15,0.0003027,
07:02:17,0.0003684,
07:02:19,0.0003108,
07:02:21,0.0002934,
07:02:23,0.0003284,
07:02:25,0.0003079,
07:02:27,0.0003270,
07:02:29,0.0003594,
07:02:31,0.0003420,
07:02:33,0.0003282,
07:02:35,0.0003316,
07:02:37,0.0003452,
07:02:39,0.0003660,
07:02:41,0.0003324,
07:02:43,0.0003229,
07:02:45,0.0003021,
07:02:47,0.0003038,
07:02:49,0.0002871,
07:02:51,0.0002553,
07:02:53,0.0002403,
07:02:55,0.0002583,
07:02:57,0.0002339,
07:02:59,0.0002340,
07:03:01,0.0002357,
07:03:03,0.0002090,
07:03:05,0.0002251,
07:03:07,0.0001995,
07:03:09,0.0002229,
07:03:11,0.0001942,
07:03:13,0.0001923,
07:03:15,0.0002422,
07:03:17,0.0014791,
07:03:19,0.0002438,
07:03:21,0.0002256,
07:03:23,0.0001985,
07:03:25,0.0002270,
07:03:27,0.0002017,
07:03:29,0.0002357,
07:03:31,0.0002248,
07:03:33,0.0002169,
07:03:35,0.0002781,
07:03:37,0.0002261,
07:03:40,0.0002357,
07:03:42,0.0002356,
07:03:44,0.0002243,
07:03:46,0.0002837,
07:03:48,0.0002572,
07:03:50,0.0002458,
07:03:52,0.0002323,
07:03:54,0.0002310,
07:03:56,0.0002430,
07:03:58,0.0002485,
07:04:00,0.0002674,
07:04:02,0.0002592,
07:04:04,0.0002748,
07:04:06,0.0002868,
07:04:08,0.0002931,
07:04:10,0.0001847,
07:04:12,0.0002695,
07:04:14,0.0002760,
07:04:16,0.0002790,
07:04:18,0.0002903,
07:04:20,0.0003228,
07:04:22,0.0003055,
07:04:24,0.0002903,
07:04:26,0.0003166,
07:04:28,0.0002779,
07:04:30,0.0002634,
07:04:32,0.0002836,
07:04:34,0.0003204,
07:04:36,0.0002891,
07:04:38,0.0002989,
07:04:40,0.0002889,
07:04:42,0.0002772,
07:04:44,0.0002815,
07:04:46,0.0002662,
07:04:48,0.0002448,
07:04:50,0.0002892,
07:04:52,0.0002623,
07:04:54,0.0002570,
07:04:56,0.0002870,
07:04:58,0.0003030,
07:05:00,0.0003081,
07:05:02,0.0002532,
07:05:04,0.0002635,
07:05:06,0.0002888,
07:05:08,0.0002892,
07:05:10,0.0002851,
07:05:12,0.0002764,
07:05:14,0.0002277,
07:05:16,0.0003003,
07:05:18,0.0002908,
07:05:20,0.0002869,
07:05:22,0.0002981,
07:05:24,0.0003456,
07:05:26,0.0002980,
07:05:28,0.0003278,
07:05:30,0.0003095,
07:05:32,0.0003247,
07:05:34,0.0002964,
07:05:36,0.0003346,
07:05:38,0.0003368,
07:05:40,0.0003076,
07:05:42,0.0003114,
07:05:44,0.0003207,
07:05:46,0.0003557,
07:05:49,0.0003459,
07:05:51,0.0003210,
07:05:53,0.0003562,
07:05:55,0.0003358,
07:05:57,0.0003516,
07:05:59,0.0003649,
07:06:01,0.0003872,
07:06:03,0.0003776,
07:06:05,0.0003673,
07:06:07,0.0004057,
07:06:09,0.0003822,
07:06:11,0.0016589,
07:06:13,0.0003442,
07:06:15,0.0003554,
07:06:17,0.0003485,
07:06:19,0.0003900,
07:06:21,0.0003492,
07:06:23,0.0003883,
07:06:25,0.0003589,
07:06:27,0.0003820,
07:06:29,0.0003911,
07:06:31,0.0003521,
07:06:33,0.0003868,
07:06:35,0.0004534,
07:06:37,0.0004117,
07:06:39,0.0004083,
07:06:41,0.0004134,
07:06:43,0.0003968,
07:06:45,0.0003832,
07:06:47,0.0003834,
07:06:49,0.0003743,
07:06:51,0.0004199,
07:06:53,0.0003071,
07:06:55,0.0004310,
07:06:57,0.0003928,
07:06:59,0.0003926,
07:07:01,0.0003978,
07:07:03,0.0003851,
07:07:05,0.0003982,
07:07:07,0.0003479,
07:07:09,0.0003982,
07:07:11,0.0004260,
07:07:13,0.0004249,
07:07:15,0.0003992,
07:07:17,0.0004019,
07:07:19,0.0004496,
07:07:21,0.0003998,
07:07:23,0.0004517,
07:07:25,0.0004534,
07:07:27,0.0004402,
07:07:29,0.0004438,
07:07:31,0.0004163,
07:07:33,0.0004767,
07:07:35,0.0004196,
07:07:37,0.0004538,
07:07:39,0.0004617,
07:07:41,0.0004507,
07:07:43,0.0004462,
07:07:45,0.0004746,
07:07:47,0.0004777,
07:07:49,0.0004656,
07:07:51,0.0004297,
07:07:53,0.0004659,
07:07:55,0.0018035,
07:07:58,0.0005016,
07:08:00,0.0004451,
07:08:02,0.0004690,
07:08:04,0.0004247,
07:08:06,0.0004337,
07:08:08,0.0004367,
07:08:10,0.0041777,
07:08:12,0.0017939,
07:08:14,0.0003420,
07:08:16,0.0002028,
07:08:18,0.0003128,
07:08:20,0.0002637,
07:08:22,0.0002605,
07:08:24,0.0002683,
07:08:26,0.0002380,
07:08:28,0.0002693,
07:08:30,0.0002171,
07:08:32,0.0002414,
07:08:34,0.0002370,
07:08:36,0.0044879,
07:08:38,0.0002409,
07:08:40,0.0002329,
07:08:42,0.0002193,
07:08:44,0.0002523,
07:08:46,0.0003472,
07:08:48,0.0002407,
07:08:50,0.0002219,
07:08:52,0.0002467,
07:08:54,0.0002756,
07:08:56,0.0002984,
07:08:58,0.0002901,
07:09:00,0.0003018,
07:09:02,0.0002778,
07:09:04,0.0002818,
07:09:06,0.0002810,
07:09:08,0.0003111,
07:09:10,0.0002988,
07:09:12,0.0003333,
07:09:14,0.0002970,
07:09:16,0.0003229,
07:09:18,0.0002859,
07:09:20,0.0003189,
07:09:22,0.0002766,
07:09:24,0.0002891,
07:09:26,0.0002439,
07:09:28,0.0002893,
07:09:30,0.0002759,
07:09:32,0.0002758,
07:09:34,0.0002405,
07:09:36,0.0003007,
07:09:38,0.0002968,
07:09:40,0.0002812,
07:09:42,0.0003159,
07:09:44,0.0002943,
07:09:46,0.0003003,
07:09:48,0.0003149,
07:09:50,0.0004024,
07:09:52,0.0003074,
07:09:54,0.0003077,
07:09:56,0.0002739,
07:09:58,0.0003148,
07:10:00,0.0003865,
07:10:02,0.0003140,
07:10:04,0.0003500,
07:10:07,0.0002548,
07:10:09,0.0003345,
07:10:11,0.0003018,
07:10:13,0.0003066,
07:10:15,0.0003212,
07:10:17,0.0003174,
07:10:19,0.0003149,
07:10:21,0.0002916,
07:10:23,0.0003010,
07:10:25,0.0003068,
07:10:27,0.0003162,
07:10:29,0.0004212,
07:10:31,0.0003197,
07:10:33,0.0003151,
07:10:35,0.0002999,
07:10:37,0.0003382,
07:10:39,0.0003328,
07:10:41,0.0003630,
07:10:43,0.0003189,
07:10:45,0.0003282,
07:10:47,0.0003488,
07:10:49,0.0003362,
07:10:51,0.0003257,
07:10:53,0.0003406,
07:10:55,0.0002926,
07:10:57,0.0003760,
07:10:59,0.0003829,
07:11:01,0.0004549,
07:11:03,0.0003508,
07:11:05,0.0003721,
07:11:07,0.0003502,
07:11:09,0.0003637,
07:11:11,0.0003336,
07:11:13,0.0003607,
07:11:15,0.0004015,
07:11:17,0.0003042,
07:11:19,0.0003235,
07:11:21,0.0003032,
07:11:23,0.0003225,
07:11:25,0.0003137,
07:11:27,0.0003181,
07:11:29,0.0003172,
07:11:31,0.0003448,
07:11:33,0.0002895,
07:11:35,0.0003021,
07:11:37,0.0003084,
07:11:39,0.0003087,
07:11:41,0.0003521,
07:11:43,0.0003164,
07:11:45,0.0003334,
07:11:47,0.0002976,
07:11:49,0.0002950,
07:11:51,0.0003740,
07:11:53,0.0003016,
07:11:55,0.0002565,
07:11:57,0.0003163,
07:11:59,0.0003329,
07:12:01,0.0002985,
07:12:03,0.0002989,
07:12:05,0.0003232,
07:12:07,0.0003107,
07:12:09,0.0002887,
07:12:11,0.0003490,
07:12:13,0.0002859,
07:12:16,0.0003183,
07:12:18,0.0003240,
07:12:20,0.0002781,
07:12:22,-0.0046063,
07:12:24,0.0002396,
07:12:26,0.0002044,
07:12:28,0.0001615,
07:12:30,0.0001400,
07:12:32,0.0001321,
07:12:34,0.0001104,
07:12:36,0.0000969,
07:12:38,0.0000732,
07:12:40,0.0000782,
07:12:42,0.0000564,
07:12:44,0.0000689,
07:12:46,0.0000584,
07:12:48,0.0000601,
07:12:50,0.0000255,
07:12:52,0.0000277,
07:12:54,0.0000127,
07:12:56,0.0000487,
07:12:58,0.0000503,
07:13:00,0.0000759,
07:13:02,0.0000447,
07:13:04,0.0000293,
07:13:06,0.0000140,
07:13:08,0.0000240,
07:13:10,-0.0000471,
07:13:12,0.0000227,
07:13:14,0.0000403,
07:13:16,0.0000058,
07:13:18,0.0000115,
07:13:20,0.0000537,
07:13:22,0.0000003,
07:13:24,-0.0000139,
07:13:26,0.0000187,
07:13:28,0.0000124,
07:13:30,0.0000689,
07:13:32,0.0000108,
07:13:34,-0.0000334,
07:13:36,0.0000276,
07:13:38,0.0000643,
07:13:40,0.0000105,
07:13:42,0.0000232,
07:13:44,-0.0000021,
07:13:46,0.0000210,
07:13:48,0.0000006,
07:13:50,0.0000739,
07:13:52,0.0000172,
07:13:54,0.0000040,
07:13:56,-0.0000152,
07:13:58,0.0000003,
07:14:00,0.0000640,
07:14:02,0.0000094,
07:14:04,0.0000259,
07:14:06,0.0000322,
07:14:08,0.0000111,
07:14:10,0.0000214,
07:14:12,0.0000113,
07:14:14,0.0000136,
07:14:16,-0.0038490,
07:14:18,0.0000038,
07:14:20,-0.0000192,
07:14:23,0.0000245,
07:14:25,0.0000093,
07:14:27,0.0000024,
07:14:29,0.0000425,
07:14:31,0.0000265,
07:14:33,0.0000436,
07:14:35,0.0000375,
07:14:37,0.0000366,
07:14:39,0.0000357,
07:14:41,0.0000308,
07:14:43,-0.0000129,
07:14:45,0.0000080,
07:14:47,-0.0000039,
07:14:49,0.0000082,
07:14:51,-0.0000121,
07:14:53,-0.0000123,
07:14:55,0.0000216,
07:14:57,0.0000318,
07:14:59,-0.0001999,
07:15:01,0.0000332,
07:15:03,-0.0000037,
07:15:05,0.0000199,
07:15:07,-0.0000113,
07:15:09,-0.0000083,
07:15:11,-0.0000036,
07:15:13,-0.0000039,
07:15:15,-0.0000211,
07:15:17,-0.0000288,
07:15:19,-0.0000171,
07:15:21,-0.0000080,
07:15:23,-0.0000126,
07:15:25,-0.0000244,
07:15:27,-0.0000023,
07:15:29,-0.0000007,
07:15:31,-0.0000145,
07:15:33,0.0000066,
07:15:35,0.0000031,
07:15:37,-0.0000134,
07:15:39,0.0000607,
07:15:41,0.0000303,
07:15:43,0.0000373,
07:15:45,0.0000366,
07:15:47,0.0000272,
07:15:49,-0.0000319,
07:15:51,-0.0000069,
07:15:53,-0.0000120,
07:15:55,-0.0000195,
07:15:57,0.0000069,
07:15:59,-0.0000069,
07:16:01,0.0000113,
07:16:03,0.0000476,
07:16:05,-0.0000010,
07:16:07,-0.0000082,
07:16:09,0.0000008,
07:16:11,0.0000387,
07:16:13,-0.0000001,
07:16:15,-0.0000020,
07:16:17,-0.0000093,
07:16:19,-0.0000272,
07:16:21,-0.0000219,
07:16:23,-0.0000026,
07:16:25,-0.0000255,
07:16:27,0.0000267,
07:16:29,0.0000572,
07:16:32,0.0000437,
07:16:34,0.0000195,
07:16:36,-0.0000079,
07:16:38,-0.0000439,
07:16:40,0.0000093,
07:16:42,-0.0000318,
07:16:44,-0.0000017,
07:16:46,0.0000073,
07:16:48,-0.0000065,
07:16:50,-0.0000089,
07:16:52,-0.0000260,
07:16:54,-0.0000432,
07:16:56,-0.0000185,
07:16:58,-0.0000160,
07:17:00,0.0000026,
07:17:02,-0.0000430,
07:17:04,-0.0000168,
07:17:06,0.0000119,
07:17:08,-0.0000170,
07:17:10,-0.0000217,
07:17:12,-0.0001119,
07:17:14,-0.0000127,
07:17:16,-0.0000971,
07:17:18,-0.0000181,
07:17:20,0.0000155,
07:17:22,-0.0000152,
07:17:24,-0.0000176,
07:17:26,-0.0008397,
07:17:28,0.0000262,
07:17:30,-0.0000123,
07:17:32,-0.0000171,
07:17:34,0.0000133,
07:17:36,0.0012177,
07:17:38,-0.0000570,
07:17:40,-0.0000018,
07:17:42,-0.0000415,
07:17:44,-0.0000113,
07:17:46,0.0000118,
07:17:48,0.0000063,
07:17:50,-0.0000305,
07:17:52,-0.0000202,
07:17:54,0.0000038,
07:17:56,-0.0000034,
07:17:58,-0.0000250,
07:18:00,-0.0000018,
07:18:02,0.0000078,
07:18:04,-0.0000246,
07:18:06,-0.0000066,
